client_id,age,job,marital,education,credit_default,mortgage
35546,29,admin,single,high_school,0,1
35547,52,admin,divorced,high_school,0,1
35548,38,technician,single,professional_course,0,2
35549,29,technician,single,professional_course,0,1
35550,30,admin,married,high_school,0,2
35551,41,technician,single,high_school,0,1
35552,29,technician,single,professional_course,0,1
35553,33,technician,married,university_degree,0,1
35554,31,admin,single,high_school,,1
35555,25,blue_collar,single,basic_9y,0,1
35556,41,admin,single,high_school,0,2
35557,21,blue_collar,single,basic_9y,0,1
35558,21,blue_collar,single,basic_9y,0,2
35559,33,blue_collar,single,high_school,0,2
35560,35,technician,divorced,university_degree,0,2
35561,37,management,divorced,university_degree,0,1
35562,47,entrepreneur,married,professional_course,0,1
35563,32,management,married,university_degree,0,2
35564,37,management,divorced,university_degree,0,2
35565,41,blue_collar,married,basic_9y,0,1
35566,29,admin,single,university_degree,,2
35567,25,student,single,high_school,0,2
35568,27,services,single,university_degree,0,1
35569,44,unemployed,married,basic_9y,0,1
35570,58,blue_collar,married,high_school,,2
35571,31,technician,divorced,high_school,0,2
35572,42,services,divorced,high_school,0,1
35573,31,technician,divorced,high_school,0,2
35574,36,blue_collar,married,basic_9y,0,1
35575,32,services,married,high_school,,1
35576,43,services,divorced,high_school,0,1
35577,32,blue_collar,married,basic_9y,,1
35578,30,admin,single,university_degree,,1
35579,46,admin,divorced,basic_6y,0,1
35580,39,entrepreneur,married,university_degree,,1
35581,58,self_employed,married,university_degree,0,1
35582,31,blue_collar,married,high_school,0,2
35583,57,technician,divorced,basic_6y,0,1
35584,30,admin,single,university_degree,,1
35585,38,admin,single,university_degree,0,1
35586,33,admin,single,professional_course,0,2
35587,50,admin,divorced,basic_4y,0,1
35588,30,services,married,university_degree,0,
35589,47,services,married,high_school,0,2
35590,32,self_employed,married,university_degree,0,2
35591,47,services,married,high_school,0,1
35592,33,technician,divorced,professional_course,0,2
35593,44,unemployed,divorced,basic_6y,0,2
35594,28,unemployed,single,university_degree,0,1
35595,42,blue_collar,divorced,basic_4y,0,1
35596,39,self_employed,divorced,university_degree,0,2
35597,43,technician,married,professional_course,0,2
35598,23,blue_collar,single,high_school,0,2
35599,32,blue_collar,married,professional_course,0,1
35600,58,admin,married,university_degree,0,2
35601,29,admin,married,university_degree,0,1
35602,45,admin,divorced,university_degree,0,2
35603,35,admin,single,university_degree,0,2
35604,49,retired,married,high_school,0,2
35605,42,technician,single,university_degree,0,2
35606,29,admin,married,university_degree,0,1
35607,45,admin,divorced,university_degree,0,2
35608,27,admin,single,university_degree,0,2
35609,55,admin,divorced,unknown,,1
35610,30,technician,single,professional_course,0,1
35611,46,technician,divorced,professional_course,0,2
35612,37,management,married,university_degree,0,2
35613,44,management,divorced,university_degree,0,2
35614,46,technician,divorced,professional_course,0,1
35615,29,technician,single,university_degree,0,2
35616,29,services,single,high_school,0,1
35617,33,services,married,high_school,0,2
35618,32,admin,divorced,university_degree,0,1
35619,30,admin,single,university_degree,0,1
35620,41,admin,single,high_school,0,2
35621,34,admin,married,professional_course,0,1
35622,44,admin,married,basic_6y,0,1
35623,46,management,married,university_degree,0,2
35624,30,services,single,high_school,0,2
35625,44,management,single,high_school,0,2
35626,44,management,single,high_school,0,2
35627,32,admin,married,university_degree,0,1
35628,34,blue_collar,married,basic_9y,0,1
35629,34,blue_collar,married,basic_9y,0,1
35630,44,management,single,high_school,0,1
35631,30,technician,single,professional_course,0,1
35632,30,technician,single,university_degree,0,1
35633,28,blue_collar,married,high_school,0,2
35634,30,services,single,high_school,0,2
35635,35,admin,divorced,high_school,0,1
35636,28,services,single,high_school,0,1
35637,42,technician,married,university_degree,0,1
35638,21,blue_collar,single,basic_9y,0,1
35639,32,admin,married,high_school,0,1
35640,32,admin,married,high_school,0,2
35641,41,admin,married,university_degree,,1
35642,21,blue_collar,single,basic_9y,0,2
35643,33,unemployed,married,basic_4y,0,2
35644,48,services,married,high_school,0,1
35645,40,admin,single,high_school,0,1
35646,40,admin,single,high_school,0,1
35647,41,blue_collar,divorced,basic_9y,0,1
35648,30,admin,single,high_school,0,1
35649,30,admin,single,high_school,0,1
35650,28,technician,single,professional_course,0,1
35651,30,admin,single,high_school,0,1
35652,39,technician,married,professional_course,0,1
35653,26,student,single,high_school,0,2
35654,41,unemployed,married,professional_course,0,2
35655,56,retired,married,high_school,0,2
35656,41,blue_collar,married,basic_9y,0,1
35657,38,blue_collar,married,basic_4y,,1
35658,39,technician,single,university_degree,0,1
35659,34,blue_collar,married,basic_6y,,1
35660,38,admin,single,university_degree,0,1
35661,34,admin,married,university_degree,0,2
35662,37,admin,divorced,university_degree,,1
35663,37,admin,divorced,university_degree,,1
35664,43,technician,married,professional_course,0,1
35665,24,student,single,high_school,0,1
35666,58,management,married,university_degree,0,2
35667,55,services,married,high_school,0,2
35668,58,management,married,university_degree,0,2
35669,58,management,married,university_degree,0,1
35670,53,management,divorced,professional_course,0,1
35671,38,admin,single,university_degree,0,1
35672,38,technician,married,university_degree,0,1
35673,32,management,single,university_degree,,1
35674,41,technician,single,high_school,0,1
35675,31,blue_collar,single,basic_9y,0,1
35676,41,management,married,high_school,0,1
35677,50,housemaid,married,basic_9y,0,2
35678,57,retired,divorced,university_degree,0,2
35679,25,student,single,high_school,0,1
35680,56,technician,single,professional_course,0,1
35681,37,self_employed,single,basic_4y,0,1
35682,43,blue_collar,married,basic_4y,0,2
35683,36,blue_collar,married,basic_9y,0,1
35684,46,admin,single,university_degree,0,1
35685,33,blue_collar,single,high_school,0,2
35686,25,student,single,high_school,0,1
35687,26,services,single,basic_9y,0,2
35688,46,admin,married,high_school,0,1
35689,34,self_employed,single,university_degree,0,1
35690,35,housemaid,married,university_degree,0,
35691,37,admin,single,university_degree,0,1
35692,37,services,married,professional_course,0,2
35693,40,admin,single,high_school,0,1
35694,46,blue_collar,married,basic_9y,0,1
35695,47,services,single,high_school,0,1
35696,50,admin,married,high_school,0,1
35697,27,services,single,high_school,0,1
35698,32,blue_collar,divorced,basic_4y,0,2
35699,40,entrepreneur,married,university_degree,0,2
35700,45,admin,divorced,university_degree,0,1
35701,39,admin,single,university_degree,0,1
35702,42,services,single,high_school,0,1
35703,29,admin,married,university_degree,0,1
35704,25,admin,single,high_school,0,2
35705,46,admin,single,university_degree,0,2
35706,46,admin,single,university_degree,0,1
35707,27,admin,divorced,high_school,0,1
35708,33,technician,single,high_school,0,
35709,35,blue_collar,single,high_school,0,1
35710,36,blue_collar,married,basic_9y,0,1
35711,43,blue_collar,single,professional_course,0,2
35712,33,technician,married,professional_course,0,1
35713,41,blue_collar,married,basic_9y,0,1
35714,35,technician,single,professional_course,0,1
35715,25,student,single,high_school,0,1
35716,39,self_employed,married,high_school,0,1
35717,48,services,married,high_school,0,1
35718,34,admin,married,university_degree,0,1
35719,48,blue_collar,married,basic_4y,0,1
35720,45,services,married,high_school,0,2
35721,53,management,married,university_degree,0,2
35722,36,blue_collar,married,basic_4y,,1
35723,43,blue_collar,married,basic_4y,0,1
35724,26,student,single,high_school,0,1
35725,31,technician,married,professional_course,0,1
35726,36,student,single,unknown,,1
35727,58,management,married,university_degree,0,1
35728,38,technician,single,professional_course,0,1
35729,29,admin,married,high_school,0,1
35730,34,blue_collar,married,basic_9y,0,1
35731,29,technician,single,university_degree,0,2
35732,24,blue_collar,single,basic_9y,0,1
35733,52,blue_collar,married,basic_9y,,2
35734,34,blue_collar,married,basic_9y,0,1
35735,36,admin,married,high_school,,1
35736,37,self_employed,single,basic_4y,0,2
35737,38,technician,single,professional_course,0,1
35738,44,unemployed,married,basic_9y,0,2
35739,36,services,single,high_school,0,1
35740,48,services,married,unknown,0,2
35741,41,admin,single,high_school,0,2
35742,42,technician,single,university_degree,0,1
35743,33,entrepreneur,single,university_degree,0,2
35744,38,technician,single,basic_9y,0,2
35745,28,services,divorced,high_school,0,1
35746,33,technician,single,professional_course,0,1
35747,29,admin,married,high_school,0,1
35748,49,technician,married,high_school,,2
35749,41,admin,single,high_school,0,2
35750,47,services,married,high_school,0,2
35751,38,admin,single,high_school,0,2
35752,22,technician,single,basic_9y,0,2
35753,52,admin,divorced,high_school,0,1
35754,32,services,married,high_school,,1
35755,33,admin,married,university_degree,0,1
35756,49,retired,married,high_school,0,1
35757,57,services,married,high_school,0,1
35758,38,admin,married,high_school,0,
35759,31,services,married,high_school,0,1
35760,41,admin,single,high_school,,1
35761,33,technician,married,professional_course,0,1
35762,26,admin,single,university_degree,0,1
35763,47,admin,single,university_degree,0,2
35764,36,admin,married,high_school,0,1
35765,25,technician,single,professional_course,0,
35766,41,admin,divorced,high_school,0,1
35767,29,admin,married,high_school,0,1
35768,51,technician,married,high_school,0,1
35769,33,technician,married,professional_course,0,2
35770,23,admin,single,high_school,0,2
35771,33,admin,single,university_degree,0,1
35772,30,technician,single,university_degree,0,1
35773,41,admin,single,high_school,0,2
35774,37,admin,married,high_school,0,2
35775,24,technician,married,professional_course,0,1
35776,26,student,single,high_school,0,2
35777,43,blue_collar,married,basic_4y,0,1
35778,37,blue_collar,married,basic_9y,0,1
35779,25,blue_collar,single,basic_9y,0,
35780,33,admin,married,university_degree,0,1
35781,29,admin,single,university_degree,0,2
35782,33,entrepreneur,single,university_degree,0,1
35783,24,management,single,university_degree,0,2
35784,25,student,single,high_school,0,1
35785,38,technician,single,basic_9y,0,1
35786,23,services,married,basic_9y,,1
35787,33,admin,single,university_degree,0,2
35788,27,unemployed,married,high_school,0,1
35789,29,technician,single,university_degree,0,2
35790,30,admin,single,university_degree,0,1
35791,33,technician,single,professional_course,0,2
35792,47,entrepreneur,married,professional_course,0,
35793,33,technician,married,professional_course,0,1
35794,56,technician,single,professional_course,0,1
35795,36,admin,single,university_degree,0,2
35796,56,blue_collar,married,basic_4y,0,2
35797,31,blue_collar,single,high_school,0,1
35798,35,admin,single,university_degree,0,1
35799,28,admin,single,university_degree,0,1
35800,37,admin,divorced,university_degree,,1
35801,33,admin,single,university_degree,0,2
35802,41,management,married,high_school,0,2
35803,32,admin,married,university_degree,0,1
35804,52,admin,divorced,high_school,0,1
35805,55,admin,divorced,unknown,,2
35806,46,admin,single,university_degree,0,2
35807,47,services,divorced,high_school,0,1
35808,44,blue_collar,single,basic_9y,0,2
35809,41,unemployed,married,professional_course,0,1
35810,46,technician,divorced,professional_course,0,1
35811,58,management,divorced,university_degree,0,1
35812,30,services,married,university_degree,0,1
35813,37,management,divorced,university_degree,0,1
35814,31,technician,married,university_degree,0,1
35815,26,entrepreneur,single,high_school,0,1
35816,32,admin,married,high_school,0,1
35817,57,admin,single,high_school,0,
35818,43,admin,divorced,high_school,0,1
35819,58,admin,married,university_degree,0,1
35820,43,blue_collar,married,unknown,,2
35821,41,technician,single,high_school,0,1
35822,25,unemployed,married,university_degree,0,2
35823,55,admin,married,university_degree,0,1
35824,53,blue_collar,married,professional_course,0,2
35825,46,services,single,professional_course,,2
35826,32,services,married,high_school,,2
35827,32,blue_collar,married,basic_9y,,2
35828,52,admin,divorced,basic_9y,0,2
35829,40,technician,single,professional_course,0,1
35830,44,technician,married,professional_course,0,1
35831,43,entrepreneur,married,professional_course,0,1
35832,38,services,married,high_school,0,1
35833,81,retired,divorced,unknown,,1
35834,45,admin,single,university_degree,0,2
35835,35,technician,divorced,professional_course,0,1
35836,35,technician,divorced,professional_course,0,2
35837,26,technician,single,university_degree,0,2
35838,35,technician,divorced,professional_course,0,2
35839,35,admin,married,high_school,0,1
35840,48,entrepreneur,married,university_degree,0,1
35841,34,admin,married,university_degree,0,2
35842,45,admin,married,unknown,0,2
35843,45,admin,married,unknown,0,1
35844,39,technician,single,university_degree,0,1
35845,39,technician,single,university_degree,0,1
35846,40,management,married,high_school,0,1
35847,40,management,married,high_school,0,1
35848,71,housemaid,married,unknown,0,1
35849,36,admin,married,professional_course,0,1
35850,23,student,single,basic_9y,0,2
35851,27,admin,single,university_degree,0,2
35852,27,admin,single,university_degree,0,1
35853,27,admin,single,university_degree,0,1
35854,58,retired,married,basic_9y,0,2
35855,19,student,single,basic_9y,0,1
35856,83,retired,married,basic_9y,0,1
35857,30,admin,married,university_degree,0,1
35858,27,admin,single,university_degree,0,1
35859,49,admin,married,university_degree,0,1
35860,49,admin,married,university_degree,0,2
35861,66,housemaid,married,high_school,0,1
35862,27,admin,single,university_degree,0,1
35863,37,technician,married,university_degree,0,1
35864,57,admin,married,basic_6y,0,1
35865,57,admin,married,basic_6y,0,2
35866,32,technician,single,university_degree,0,2
35867,40,technician,single,professional_course,0,1
35868,40,technician,single,professional_course,0,2
35869,55,admin,married,university_degree,0,2
35870,46,unknown,single,unknown,0,1
35871,18,student,single,high_school,0,2
35872,18,student,single,high_school,0,1
35873,48,entrepreneur,married,university_degree,0,1
35874,57,admin,married,university_degree,0,1
35875,62,technician,married,professional_course,0,1
35876,29,admin,unknown,university_degree,0,2
35877,43,technician,married,high_school,0,1
35878,75,retired,divorced,basic_4y,0,1
35879,46,technician,married,university_degree,0,2
35880,43,technician,married,high_school,0,2
35881,38,admin,married,university_degree,0,1
35882,26,student,single,professional_course,0,2
35883,28,technician,single,professional_course,0,2
35884,31,services,single,high_school,0,2
35885,28,admin,single,university_degree,0,1
35886,27,admin,married,high_school,0,1
35887,52,unemployed,single,basic_4y,0,1
35888,40,management,married,high_school,0,2
35889,35,technician,married,university_degree,0,1
35890,49,admin,married,university_degree,0,1
35891,45,blue_collar,married,professional_course,0,1
35892,30,admin,married,university_degree,0,1
35893,59,technician,married,professional_course,0,1
35894,59,self_employed,single,university_degree,0,1
35895,37,admin,married,university_degree,0,1
35896,37,housemaid,single,university_degree,0,2
35897,26,admin,single,university_degree,0,1
35898,34,admin,single,university_degree,0,1
35899,48,services,married,high_school,0,2
35900,46,admin,single,high_school,0,1
35901,50,admin,divorced,university_degree,0,1
35902,27,admin,married,university_degree,0,2
35903,34,admin,married,university_degree,0,1
35904,34,admin,married,university_degree,0,1
35905,34,admin,married,university_degree,0,1
35906,26,admin,single,university_degree,0,1
35907,44,technician,married,basic_9y,0,1
35908,32,admin,married,university_degree,0,2
35909,36,technician,married,university_degree,0,1
35910,24,admin,single,university_degree,0,2
35911,36,self_employed,married,university_degree,0,2
35912,44,services,married,high_school,0,1
35913,53,technician,married,professional_course,0,2
35914,36,admin,married,high_school,0,2
35915,33,blue_collar,married,basic_9y,0,1
35916,58,housemaid,married,basic_4y,0,2
35917,33,unemployed,married,high_school,0,1
35918,44,blue_collar,single,professional_course,0,1
35919,44,blue_collar,single,professional_course,0,2
35920,54,management,married,university_degree,0,2
35921,36,admin,single,university_degree,0,2
35922,56,retired,married,high_school,0,1
35923,29,admin,married,university_degree,0,2
35924,55,unemployed,married,basic_9y,0,2
35925,27,admin,single,university_degree,0,1
35926,52,entrepreneur,married,basic_6y,0,1
35927,62,retired,single,university_degree,0,1
35928,42,entrepreneur,married,university_degree,0,1
35929,37,blue_collar,single,professional_course,0,2
35930,46,admin,single,university_degree,0,2
35931,56,admin,divorced,university_degree,0,1
35932,46,admin,single,university_degree,0,2
35933,46,admin,single,university_degree,0,2
35934,46,admin,single,university_degree,0,2
35935,46,admin,single,university_degree,0,1
35936,56,retired,married,high_school,0,2
35937,34,admin,married,university_degree,0,1
35938,54,admin,single,university_degree,0,1
35939,54,admin,single,university_degree,0,2
35940,34,admin,married,university_degree,0,1
35941,43,blue_collar,married,basic_9y,0,2
35942,26,student,single,basic_9y,0,1
35943,32,admin,single,university_degree,,1
35944,25,admin,married,university_degree,0,
35945,27,admin,single,university_degree,0,2
35946,26,unknown,single,basic_9y,0,1
35947,32,admin,divorced,high_school,0,2
35948,37,technician,married,university_degree,0,1
35949,36,admin,married,university_degree,0,2
35950,36,admin,married,university_degree,0,1
35951,58,housemaid,married,basic_4y,0,1
35952,36,self_employed,married,university_degree,0,2
35953,33,unemployed,married,high_school,0,1
35954,26,student,single,university_degree,0,2
35955,36,admin,married,university_degree,0,1
35956,50,admin,divorced,university_degree,0,2
35957,36,self_employed,married,university_degree,0,1
35958,36,self_employed,married,university_degree,0,2
35959,46,unemployed,married,basic_9y,0,1
35960,34,admin,married,university_degree,0,1
35961,61,retired,married,basic_9y,0,2
35962,34,admin,married,university_degree,0,1
35963,60,admin,married,high_school,0,2
35964,35,admin,married,high_school,0,1
35965,29,admin,married,university_degree,0,1
35966,34,technician,single,professional_course,0,2
35967,35,admin,married,university_degree,0,1
35968,43,technician,divorced,professional_course,0,1
35969,42,technician,married,professional_course,0,2
35970,30,admin,single,high_school,0,1
35971,27,management,single,university_degree,0,1
35972,31,services,single,university_degree,0,2
35973,78,retired,married,high_school,0,1
35974,55,self_employed,married,university_degree,0,1
35975,42,technician,married,professional_course,0,2
35976,32,admin,married,university_degree,0,2
35977,41,admin,married,high_school,0,1
35978,46,admin,married,university_degree,0,1
35979,54,blue_collar,married,basic_4y,0,
35980,47,admin,divorced,high_school,0,1
35981,28,self_employed,single,university_degree,0,2
35982,29,technician,single,university_degree,0,2
35983,28,technician,single,high_school,0,1
35984,36,self_employed,married,university_degree,0,1
35985,34,technician,single,professional_course,0,1
35986,38,management,married,university_degree,0,1
35987,33,admin,married,university_degree,0,1
35988,44,blue_collar,married,professional_course,0,1
35989,29,self_employed,married,university_degree,0,2
35990,52,services,married,high_school,0,1
35991,29,admin,single,university_degree,0,2
35992,26,admin,single,university_degree,0,2
35993,29,self_employed,married,university_degree,0,2
35994,31,blue_collar,single,professional_course,0,2
35995,36,admin,married,university_degree,0,2
35996,59,self_employed,married,university_degree,0,1
35997,31,management,married,high_school,0,1
35998,49,blue_collar,married,basic_9y,0,2
35999,60,retired,married,university_degree,0,1
36000,32,admin,married,university_degree,0,1
36001,65,retired,married,unknown,0,2
36002,30,housemaid,married,high_school,0,1
36003,31,admin,married,university_degree,0,1
36004,34,admin,married,university_degree,0,2
36005,38,blue_collar,married,basic_9y,0,1
36006,31,admin,married,university_degree,0,1
36007,35,admin,married,high_school,0,1
36008,58,management,married,university_degree,0,1
36009,39,admin,married,high_school,0,2
36010,33,blue_collar,married,basic_9y,0,1
36011,39,admin,married,high_school,0,1
36012,39,admin,married,high_school,0,1
36013,27,student,single,high_school,0,1
36014,36,admin,single,university_degree,0,1
36015,40,student,single,high_school,0,1
36016,55,retired,married,high_school,0,1
36017,55,retired,married,high_school,0,2
36018,51,retired,married,high_school,0,1
36019,61,unknown,single,basic_4y,0,1
36020,61,unknown,single,basic_4y,0,1
36021,25,admin,single,university_degree,0,1
36022,35,admin,married,high_school,0,2
36023,61,unknown,single,basic_4y,0,1
36024,55,housemaid,married,professional_course,0,1
36025,29,admin,single,university_degree,0,1
36026,27,admin,single,university_degree,0,2
36027,29,self_employed,married,university_degree,0,2
36028,31,technician,single,university_degree,0,2
36029,24,technician,single,professional_course,0,2
36030,35,admin,married,high_school,0,2
36031,45,admin,divorced,university_degree,0,2
36032,45,admin,divorced,university_degree,0,1
36033,33,admin,married,university_degree,0,1
36034,28,technician,single,university_degree,0,1
36035,28,unemployed,single,high_school,0,2
36036,55,entrepreneur,married,professional_course,0,1
36037,31,technician,single,university_degree,0,1
36038,31,admin,married,high_school,0,1
36039,29,self_employed,married,university_degree,0,2
36040,35,management,single,university_degree,0,2
36041,34,admin,single,university_degree,0,2
36042,53,technician,married,professional_course,,1
36043,28,blue_collar,married,basic_9y,0,1
36044,54,admin,divorced,professional_course,0,1
36045,59,retired,married,basic_4y,0,2
36046,22,student,single,high_school,0,2
36047,36,admin,married,professional_course,0,2
36048,33,admin,divorced,university_degree,0,2
36049,36,services,married,high_school,0,1
36050,37,entrepreneur,single,basic_9y,0,1
36051,36,services,married,high_school,0,1
36052,36,admin,married,high_school,0,2
36053,28,admin,single,university_degree,0,2
36054,42,admin,married,university_degree,0,2
36055,42,admin,married,university_degree,0,1
36056,31,technician,single,university_degree,0,1
36057,22,student,single,high_school,0,2
36058,33,admin,single,high_school,0,1
36059,29,admin,single,university_degree,0,1
36060,33,admin,single,university_degree,0,1
36061,25,admin,single,university_degree,0,1
36062,22,student,single,high_school,0,1
36063,28,blue_collar,married,basic_9y,0,1
36064,42,services,married,high_school,0,1
36065,28,admin,single,university_degree,0,1
36066,27,services,married,university_degree,0,1
36067,27,services,married,university_degree,0,1
36068,36,services,married,high_school,0,1
36069,27,services,married,university_degree,0,1
36070,36,admin,married,basic_9y,0,1
36071,27,services,married,university_degree,0,2
36072,49,management,single,university_degree,0,1
36073,39,blue_collar,married,basic_9y,0,1
36074,32,technician,married,professional_course,0,1
36075,39,blue_collar,married,basic_9y,0,1
36076,39,blue_collar,married,basic_9y,0,1
36077,34,technician,single,university_degree,0,2
36078,34,services,married,high_school,0,2
36079,34,housemaid,married,university_degree,0,1
36080,48,blue_collar,married,high_school,0,2
36081,48,blue_collar,married,high_school,0,2
36082,25,admin,single,university_degree,0,2
36083,29,management,single,university_degree,0,1
36084,33,technician,married,university_degree,0,2
36085,25,admin,single,university_degree,0,1
36086,31,admin,married,university_degree,0,2
36087,21,student,single,high_school,0,1
36088,28,services,married,basic_9y,0,2
36089,22,technician,single,unknown,0,2
36090,42,services,married,high_school,0,1
36091,25,technician,single,professional_course,0,1
36092,26,blue_collar,single,university_degree,0,1
36093,52,services,married,high_school,0,1
36094,51,admin,divorced,university_degree,0,2
36095,51,admin,divorced,university_degree,0,1
36096,37,technician,single,professional_course,0,2
36097,25,admin,single,university_degree,0,1
36098,49,admin,single,university_degree,0,2
36099,49,admin,single,university_degree,0,1
36100,49,admin,single,university_degree,0,2
36101,29,admin,married,university_degree,0,1
36102,38,technician,married,university_degree,0,1
36103,39,admin,married,high_school,0,2
36104,59,self_employed,married,university_degree,0,2
36105,23,student,single,basic_6y,0,1
36106,59,self_employed,married,university_degree,0,2
36107,26,student,single,unknown,0,1
36108,30,admin,single,high_school,0,1
36109,41,blue_collar,married,basic_9y,0,1
36110,27,services,married,university_degree,0,2
36111,29,technician,single,high_school,0,2
36112,32,admin,single,university_degree,0,
36113,47,retired,divorced,university_degree,0,2
36114,27,admin,single,university_degree,0,1
36115,32,admin,single,university_degree,0,2
36116,30,technician,single,professional_course,0,2
36117,25,admin,single,university_degree,0,1
36118,34,services,married,high_school,0,2
36119,54,admin,divorced,university_degree,0,
36120,42,technician,married,professional_course,0,2
36121,30,admin,married,university_degree,0,2
36122,31,admin,single,high_school,0,2
36123,54,unemployed,married,basic_9y,0,2
36124,34,admin,married,university_degree,0,1
36125,30,technician,married,professional_course,0,2
36126,47,management,married,high_school,0,2
36127,39,admin,single,high_school,0,1
36128,25,student,single,professional_course,0,1
36129,31,blue_collar,married,basic_4y,0,2
36130,54,unemployed,married,basic_9y,0,2
36131,31,blue_collar,married,basic_4y,0,2
36132,31,blue_collar,married,basic_4y,0,2
36133,30,management,married,university_degree,0,2
36134,50,admin,divorced,university_degree,0,1
36135,35,admin,single,university_degree,0,1
36136,26,services,single,high_school,0,2
36137,34,admin,married,university_degree,0,1
36138,52,admin,married,university_degree,0,1
36139,37,blue_collar,married,basic_9y,0,1
36140,56,technician,married,basic_4y,0,2
36141,24,admin,single,university_degree,0,1
36142,31,admin,married,university_degree,0,1
36143,68,retired,married,university_degree,0,1
36144,37,blue_collar,married,basic_9y,0,2
36145,34,admin,married,university_degree,0,1
36146,29,management,married,university_degree,0,1
36147,38,housemaid,married,university_degree,0,1
36148,38,management,single,university_degree,0,2
36149,20,student,single,high_school,0,1
36150,32,admin,single,university_degree,0,1
36151,26,self_employed,single,university_degree,0,2
36152,33,admin,single,university_degree,0,1
36153,25,admin,single,university_degree,0,2
36154,61,blue_collar,married,basic_4y,0,1
36155,61,blue_collar,married,basic_4y,0,2
36156,34,admin,married,university_degree,0,2
36157,32,blue_collar,single,high_school,0,2
36158,41,blue_collar,married,basic_9y,0,1
36159,41,technician,married,professional_course,0,1
36160,26,self_employed,married,university_degree,0,2
36161,66,unknown,divorced,unknown,,1
36162,40,technician,single,university_degree,0,2
36163,26,student,single,high_school,0,2
36164,32,admin,single,university_degree,0,1
36165,32,admin,single,university_degree,0,2
36166,38,management,married,university_degree,0,2
36167,26,self_employed,single,university_degree,0,2
36168,52,admin,married,university_degree,0,2
36169,56,retired,married,university_degree,0,2
36170,45,technician,married,professional_course,0,1
36171,37,blue_collar,married,basic_9y,0,2
36172,30,student,single,high_school,0,1
36173,40,admin,single,university_degree,0,1
36174,26,self_employed,single,university_degree,0,2
36175,43,admin,single,university_degree,0,1
36176,32,admin,single,university_degree,0,2
36177,26,student,single,high_school,0,1
36178,61,blue_collar,married,basic_4y,0,2
36179,35,blue_collar,single,basic_9y,0,1
36180,35,unemployed,married,university_degree,0,2
36181,24,technician,single,professional_course,0,
36182,32,services,married,high_school,0,1
36183,88,retired,divorced,basic_4y,0,1
36184,53,self_employed,married,university_degree,0,2
36185,34,admin,married,university_degree,0,2
36186,47,admin,married,high_school,0,2
36187,35,admin,single,high_school,0,2
36188,34,admin,married,university_degree,0,1
36189,38,management,married,university_degree,0,1
36190,32,technician,married,university_degree,0,1
36191,36,technician,married,professional_course,0,1
36192,48,technician,married,basic_6y,0,1
36193,30,management,married,university_degree,0,2
36194,24,management,single,university_degree,0,1
36195,66,unknown,married,basic_4y,0,1
36196,40,blue_collar,married,basic_4y,0,1
36197,35,admin,married,university_degree,0,2
36198,35,admin,married,high_school,0,1
36199,27,technician,single,university_degree,0,1
36200,37,entrepreneur,divorced,university_degree,0,1
36201,24,student,single,unknown,0,1
36202,23,student,single,high_school,0,1
36203,22,student,single,basic_9y,0,2
36204,26,student,single,high_school,0,2
36205,24,management,single,university_degree,0,2
36206,42,housemaid,married,high_school,0,1
36207,32,admin,married,university_degree,0,1
36208,52,admin,divorced,university_degree,0,1
36209,35,admin,married,high_school,0,1
36210,53,technician,divorced,high_school,0,1
36211,28,technician,single,university_degree,0,2
36212,23,student,single,high_school,0,2
36213,41,unemployed,married,university_degree,0,2
36214,26,technician,single,university_degree,0,1
36215,24,management,single,university_degree,0,1
36216,37,entrepreneur,divorced,university_degree,0,2
36217,45,admin,divorced,professional_course,0,1
36218,40,blue_collar,married,basic_4y,0,1
36219,28,services,single,high_school,0,2
36220,45,services,married,high_school,0,1
36221,35,admin,married,high_school,0,1
36222,37,entrepreneur,divorced,university_degree,0,1
36223,27,technician,single,university_degree,0,2
36224,60,admin,married,university_degree,0,1
36225,29,admin,single,high_school,0,1
36226,32,technician,married,professional_course,0,1
36227,45,unemployed,married,basic_9y,0,1
36228,35,blue_collar,single,professional_course,0,2
36229,35,blue_collar,single,professional_course,0,1
36230,46,admin,divorced,university_degree,0,1
36231,24,student,single,high_school,,2
36232,53,admin,divorced,high_school,0,1
36233,32,admin,married,university_degree,0,1
36234,27,admin,single,university_degree,0,1
36235,37,entrepreneur,married,basic_6y,0,1
36236,36,unemployed,single,university_degree,0,1
36237,36,technician,single,university_degree,0,1
36238,33,admin,married,university_degree,0,1
36239,52,admin,single,university_degree,0,2
36240,29,admin,married,high_school,0,1
36241,36,technician,married,university_degree,0,1
36242,45,unemployed,married,basic_9y,0,1
36243,29,admin,single,university_degree,0,1
36244,41,admin,married,university_degree,0,2
36245,22,student,single,basic_6y,0,1
36246,58,admin,married,university_degree,0,1
36247,25,technician,married,university_degree,0,2
36248,57,retired,married,professional_course,0,1
36249,52,admin,single,university_degree,0,1
36250,28,admin,single,university_degree,0,2
36251,28,admin,single,university_degree,0,1
36252,47,management,married,university_degree,0,2
36253,31,services,married,basic_9y,0,1
36254,32,technician,married,professional_course,0,
36255,41,technician,married,university_degree,0,1
36256,31,services,married,basic_9y,0,2
36257,31,services,married,basic_9y,0,1
36258,31,services,married,basic_9y,0,1
36259,36,technician,married,university_degree,0,2
36260,30,blue_collar,married,basic_9y,0,2
36261,57,admin,married,university_degree,0,1
36262,39,admin,married,university_degree,0,2
36263,27,admin,married,university_degree,0,
